venue_id, venue_name, venie_catogory
49b79f54f964a5202c531fe3,Rockefeller Center,Plaza
4161e400f964a520721d1fe3,Radio City Music Hall,Concert Hall
4dd5751a1fc7d8d86636b3b6,Xi'an Famous Foods 西安名吃,Chinese Restaurant
4a0fc3c8f964a52085761fe3,Cafe Cortadito,Cuban Restaurant
555f2ee0498eb8399e11b60d,The Prism Gym at Park Avenue South,Gym / Fitness Center
49bd4e25f964a52067541fe3,Equinox SoHo,Gym / Fitness Center
4b4bbdc1f964a52000a626e3,Rutt's Hut,Hot Dog Joint
4e0399bed1649538d96a35eb,Starbucks,Coffee Shop
4b02bf8ef964a520a34922e3,Hot Bagels Abroad,Bagel Shop
4ee9377abe7b7263d9596a31,Cypress Hills,Neighborhood
4bd27eb0046076b0883d7471,UPS,Post Office
4b996536f964a520467835e3,Little Italy,Neighborhood
5387d2e2498ee7f0fb1c5b41,The Ship,Speakeasy
4b75d251f964a5202a272ee3,Financial Square,Other Great Outdoors
4cf310cb88de3704dc167d2b,"Woodhaven, NY",Neighborhood
4ebd55362c5bf3359a9a60a6,Nevins and Flatbush Av,General Travel
49df75e4f964a520c8601fe3,Le Pain Quotidien,Bakery
4aa840a9f964a520665020e3,Ovelia Psistaria Bar,Greek Restaurant
4c7fc79ed860b60c8ad9619d,"Astoria, NY",Neighborhood
412d2800f964a520df0c1fe3,Central Park,Park
53bae260498e5c2516714116,Sephora,Cosmetics Shop
4c6b290ea48420a1be92090b,"Paterson, NJ",City
4620e16df964a52087451fe3,Sanfords Astoria,American Restaurant
5319f1ff498ec7968c9d157c,Nitecap,Cocktail Bar
544fbb55498e79ed1c5e2efc,Alidoro,Sandwich Place
4a9701f8f964a520f12720e3,One Penn Plaza,Building
5375bd09498eab1638ad9df2,Hilton Garden Inn New York/Manhattan-Midtown East,Hotel
4eb00b6ef9f463d3c3c7880c,Bear,Russian Restaurant
4b576d3df964a520173728e3,Battery Park City,Neighborhood
4bd1c63c41b9ef3bd886fce5,Walmart Supercenter,Big Box Store
4c409cdde26920a1842a5de7,The Greeks,Breakfast Spot
4b71b742f964a52027582de3,Sangha Yoga Shala,Yoga Studio
4ba29761f964a520340738e3,New York Public Library - Hamilton Grange,Library
4c1e34f9b9f876b02fb27e46,Kingsbridge Heights Community Center,Non-Profit
4ca4e519a6e08cfa884d6c94,Midtown Manhattan,Neighborhood
4a652404f964a5205ec71fe3,St. John's University,University
4a268381f964a520af7e1fe3,Chinese Consulate General,Embassy / Consulate
42829c80f964a5206a221fe3,Grand Central Terminal,Train Station
5491e424498e93529c115699,Bluestone Lane Coffee,Coffee Shop
4bb7dede53649c745a6a46fb,St. Elizabeth's Church,Church
4a8f2f39f964a520471420e3,Takahachi,Sushi Restaurant
4a61fed9f964a520ccc21fe3,Marshalls,Department Store
4839a8ddf964a5200e501fe3,Brooklyn Flea - Fort Greene,Flea Market
4af973f4f964a520d91122e3,Sheraton LaGuardia East Hotel,Hotel
4bbf80a2461576b019a87832,Prince of Pizza,Italian Restaurant
53b8c811498ee296db5cfaed,Dirty French,French Restaurant
4b9c46e1f964a520385b36e3,Big Shots Sports Bar & Club,Sports Bar
4d7fb327b25d6dcb33d5d242,Tappo,Pizza Place
51e6af45498eecb6d76f0275,Planet Fitness,Gym / Fitness Center
4a4548c0f964a52000a81fe3,Bobby Van's,Steakhouse
4e18c39da8097d08b23ac35d,Allswell,American Restaurant
5210005f11d26e8f151335fc,Kang Hodong Baekjeong | 강호동 백정,Korean Restaurant
4b7def17f964a520ceda2fe3,The Counting Room,Cocktail Bar
4840fe6bf964a52030501fe3,Port Authority Bus Terminal,Bus Station
4be55f7c477d9c747fa6e62d,Flatbush & Church Ave,Intersection
3fd66200f964a52025e41ee3,Botanica Bar,Dive Bar
4a08da93f964a5201f741fe3,Crunch,Gym / Fitness Center
4c90333a6fbf224b93fa518f,Disney Store,Toy / Game Store
4a807ab1f964a52067f51fe3,Chipotle Mexican Grill,Mexican Restaurant
49e36914f964a5207b621fe3,Herald Square,Plaza
4afca7e0f964a520d02422e3,OBAO Midtown,Thai Restaurant
4b69dd37f964a520f3b82be3,Western Beef,Grocery Store
4b8272dcf964a52062d330e3,Dunkin Donuts,Donut Shop
4b1d5405f964a520d70e24e3,Liman Restaurant,Turkish Restaurant
5401e515498e349093a06c88,The Monster Cycle + Studio,Cycle Studio
55aa7775498ee3c73b1df783,Port Morris Distillery,Distillery
52cece8d498eb10f767128d5,"Isla's Hair, Bergenfield, NJ",Salon / Barbershop
4c06d0f82e80a5934bb374f9,CVS Pharmacy,Drugstore / Pharmacy
52caba91498e933c38956ba1,ROAR Groupe,Office
4b8baecef964a520d8a632e3,Terminal A,Airport Terminal
4a3df25ff964a520c2a21fe3,Astor Place,Plaza
4f837815e4b0832882f467a4,KEN & COOK,American Restaurant
54593a92498e6d7350a3a3e2,New York Food Court 紐約美食廣場,Food Court
4ed440909adf3fc7aea00216,Borough Of Trees,Other Great Outdoors
4f2ad1fa6b74bfbf8bb98162,Whole Foods Market,Grocery Store
43a52546f964a520532c1fe3,John F. Kennedy International Airport (JFK),Airport
44d7b1f3f964a52070361fe3,W New York - Union Square,Hotel
4b02e0c9f964a5209d4a22e3,Baruch College - William & Anita Newman Library,College Library
4abfec5df964a520009320e3,Starbucks,Coffee Shop
519f9b04abd8b91b36053bf8,Snowdonia,Gastropub
4c4de1d5d667d13a8508909f,USPS Post Office - Cornell Station,Post Office
4b462fbcf964a520761926e3,Rockwell's,Deli / Bodega
5355a5ca498e506aae75edb7,Stout,Bar
4e3807436284fcf739a14c12,Trader Joe's,Supermarket
4b8ee961f964a5203d3e33e3,Dani's House of Pizza,Pizza Place
4b6e3597f964a520d3b12ce3,Greater Rochester International Airport (ROC),Airport
4e9982340aaf0a73a1def55c,Prospect Lefferts Gardens,Neighborhood
4bf20f1025afb71311204b6f,Synergy Fitness,Gym
4b60b12ef964a52053f429e3,Duane Reade,Drugstore / Pharmacy
4d4ad7d2782f3704c8ce7c37,Aunt Butchies of Brooklyn,Bakery
537e22d6498e976c85c35c66,S & D Deli,Deli / Bodega
4d617fdfb6b9a1cd8d098851,New York by Gehry,Residential Building (Apartment / Condo)
3fd66200f964a52020e61ee3,Housing Works Bookstore Cafe,Café
55f5a426498ecd91ce51c0eb,Dos Caminos,Mexican Restaurant
4f391aa3e4b0a82740933ddc,Techstars HQ,Tech Startup
3fd66200f964a520e1e51ee3,The Vig Bar,Bar
5612d0ce498e6c88c617962f,Chick-fil-A,Fast Food Restaurant
4c12a5d9a5eb76b09a90beb7,Dunkin' Donuts,Donut Shop
4d0bf7e3f29c236ac675bfe7,Buvette,French Restaurant
44acdefcf964a52014351fe3,Cha-An,Tea Room
4b2e6e06f964a52004e024e3,Rag & Bone,Clothing Store
49e4a769f964a52015631fe3,Coney Island Beach & Boardwalk,Beach
4dab61c4a86e771ea738cac0,GMHC,Office
520f8c2311d25af014655a24,juice press,Vegetarian / Vegan Restaurant
52169fba11d21db81bdab2a0,Han Dynasty,Chinese Restaurant
5400dc65498e3831aab00327,Barleycorn,American Restaurant
49c64842f964a5202e571fe3,Columbus Circle,Plaza
4c5ef77bfff99c74eda954d3,Eataly NYC,Gourmet Shop
4e9aa3c4754aab1ca9cb840d,"MTA MaBSTOA Bus at W. 231st Street & Broadway: (Bx1, Bx7, Bx9, Bx10, Bx20)",Bus Station
4c5f7bddde6920a1a1169464,Pine Box Rock Shop,Bar
4ab12805f964a520456820e3,The Mill,Coworking Space
4b241106f964a520506024e3,Little Cupcake Bakeshop,Cupcake Shop
4afa22cff964a520fd1622e3,Washington Heights,Neighborhood
4dab7425fa8cc764974da770,Bedford-Stuyvesant,Neighborhood
3fd66200f964a52017e61ee3,Von,Bar
4babec04f964a520a1d53ae3,Isabella Geriatric,Medical Center
4a01ed53f964a5200f711fe3,John Allan's,Salon / Barbershop
4ed687f45c5c8d17f18297af,Valley National Bank,Bank
4a85b1b3f964a520eefe1fe3,Starbucks,Coffee Shop
5611d1a3498e3ca96ac80888,Razorfish,Office
4bbb9caaafe1b7139a6b2f4b,Mercato,Italian Restaurant
50bacc5ae4b054161cb7f1f0,Stage 48,Nightclub
4a68a329f964a520b9ca1fe3,Starrett-Lehigh,Office
4b4e031df964a52016de26e3,NYC Municipal Building,Government Building
5563c34f498e3ab85e644921,214 1st Avenue,Residential Building (Apartment / Condo)
4b1ac3f7f964a5204df123e3,La Bellezza Pizzeria,Pizza Place
4b4e4b71f964a5206de826e3,ShopRite,Supermarket
4aa978eef964a520d65320e3,Henri Bendel,Boutique
4a4821f5f964a52095aa1fe3,Lincoln Tunnel,Tunnel
40a16900f964a520f9f21ee3,Soho House,Hotel
5282b4bf11d2b180cc775713,Cibo E Vino,Italian Restaurant
50eac9d2e4b07cd2500bd242,SoulCycle NoHo,Cycle Studio
4bc4a37b461576b021338032,Così,Sandwich Place
4b575edaf964a5201b3428e3,Brooklyn Public Library,College Library
4ce08a08ffcf370469b12082,Saigon Shack,Vietnamese Restaurant
4a99dccef964a520db3020e3,Tony Roma's,American Restaurant
4f09d863e4b0aa2dc7c9990e,"Arnold Consulting Group, Inc.",Office
4ce08a08ffcf370469b12082,Saigon Shack,Vietnamese Restaurant
451287ebf964a520a1391fe3,Google New York,Office
4ad35d08f964a520fae320e3,NY Waterway Ferry - Wall St/Pier 11 Terminal,Boat or Ferry
4e6d9f9b922ebcdd8c0584a9,Spuyten Duyvil,Neighborhood
4cd07e541ac7a1cd5ed61992,Asellina,Italian Restaurant
4baed85ff964a52096dc3be3,Raku Izakaya,Japanese Restaurant
4f70c8bce4b068883f5d1d6a,Spuntino Wine Bar and Italian Tapas,Tapas Restaurant
5361a097498e40a31baa411c,Krupa Grocery,American Restaurant
4b5744a9f964a520582e28e3,Griffin,Lounge
4cb96143558576b0f7ae480e,ABC News Headquarters,TV Station
49f63899f964a520236c1fe3,Ashby's,Deli / Bodega
4b5d8841f964a520656029e3,Montclair YMCA,Gym
4e0f605462e1d5a30d0ab7ff,JoJu,Vietnamese Restaurant
4b0d7751f964a520e24823e3,Pine Court Chinese Bistro,Chinese Restaurant
457ebe82f964a5203e3f1fe3,Casa Mono,Tapas Restaurant
4b33c5b6f964a520d71e25e3,Best Buy,Electronics Store
49b15042f964a520d4521fe3,Starbucks,Coffee Shop
4edeade7775bb52b6cfe02b9,Insomnia Cookies,Bakery
51a100c8498ef31a596e0eb4,Sharon's Decoration,Miscellaneous Shop
49e330a9f964a52069621fe3,SVA Theatre,College Theater
4ccc5bde72106dcb294b9b99,BG at Bergdorf,Tea Room
43c67bdff964a520722d1fe3,Cinema Village,Indie Movie Theater
4bd8c5c035aad13a793291f3,Icahn Medical Institute,College Science Building
4b0d3f3ff964a5201e4523e3,NYU Alumni Hall,College Residence Hall
4c86d2a2110176b09e3db340,LA Fitness,Gym / Fitness Center
49ff7bcef964a5202a701fe3,Mamoun's Falafel,Falafel Restaurant
4af858d0f964a520680c22e3,"Manhattan NYC, an Affinia Hotel",Hotel
425c6100f964a520fc201fe3,Floyd NY,Bar
4bad38b7f964a520e03a3be3,Wendy's,Fast Food Restaurant
42225f00f964a520ae1f1fe3,G lounge & Gallery,Gay Bar
4a907f83f964a5203a1820e3,The Shops at Riverside,Shopping Mall
4f57f98fe4b0bd50f6bb8b31,The Kati Roll Company,Indian Restaurant
4f0f97e0e4b0fd294c8e429c,ViV Thai,Thai Restaurant
4e6d1b97d22d0f509661cddf,Camp Edge,Campground
4bb8b4abcf2fc9b69bbf9f02,Emmanuel Baptist Church,Church
4b9d1195f964a520cc8c36e3,ShopRite,Supermarket
4b881441f964a52029de31e3,Ruby Tuesday,American Restaurant
3fd66200f964a52053ea1ee3,Monkey Bar,New American Restaurant
4d0122e21ebe6dcb3d918b91,Casa Nonna,Italian Restaurant
4b6de3a7f964a52012992ce3,Sol-Mar Marisqueira & Restaurant,Portuguese Restaurant
52fcd420498ec5d0b88e9ade,Sweetwater Social,Cocktail Bar
4b81b596f964a52023b930e3,The Lun Wah Restaurant and Tiki Bar,Chinese Restaurant
44f9871ef964a52064381fe3,The Madison Bar and Grill,American Restaurant
511c1229e4b09afd49f4bc51,Attaboy,Speakeasy
537803a0498ef1607aafd28b,Mikey Likes It Ice Cream,Ice Cream Shop
4ad854bbf964a5200b1121e3,Equinox West 76th Street,Gym / Fitness Center
4d0e5c9b257d6dcb57afa167,WeWork Empire State,Coworking Space
49eeaf08f964a52078681fe3,Vanessa's Dumpling House,Dumpling Restaurant
4bc3ea4bb492d13a867ca960,Homewood Suites,Hotel
4fccfed41081ba9a64ce9613,Rosemary’s,Italian Restaurant
518a87b3454aef48b51a84ce,OddFellows Ice Cream Co.,Ice Cream Shop
4b79dc8bf964a520bb162fe3,Gristedes Supermarkets,Supermarket
4ced755d94b99eb0f0ba1f56,Lowe's Home Improvement,Hardware Store
4a81f0bef964a5200cf81fe3,StuyTown,Housing Development
5259daa411d261e8125bcc94,Liberty Prime Steakhouse,Steakhouse
43c350eaf964a520502d1fe3,Chalk Gyms,Gym
43a52546f964a520532c1fe3,John F. Kennedy International Airport (JFK),Airport
4bc24023461576b056237d32,Financial District,Neighborhood
452d6886f964a5204a3b1fe3,New York Public Library,Library
42508380f964a520c5201fe3,Alice's Tea Cup,Tea Room
3fd66200f964a520efe81ee3,The River Café,American Restaurant
506cbae0e4b09691a78181ab,Sweet Science,Bar
4a80e191f964a52065f61fe3,Pasticceria Rocco - Pastry Shop and Espresso Cafe,Dessert Shop
41390580f964a520dc1a1fe3,Chelsea Market,Market
4b5520c7f964a52024dc27e3,McGuire's,American Restaurant
49ba9f0af964a52087531fe3,R/GA,Office
3fd66200f964a52056e71ee3,Mercury Bar,Bar
4dc58bd9d22dafda2fa7b249,SUBWAY,Sandwich Place
4bdca39403be20a142ad849b,Tilton Fitness - Mays Landing,Gym
4514fc3df964a520e8391fe3,Kingsborough Community College,Community College
521cad4011d2a9c6e2c198ae,Spring Studios,Event Space
44aca0c7f964a52012351fe3,CLAY Health Club + Spa,Gym
4e1b155f7d8bb17ec63a95de,Steeplechase Coffee,Café
4b843a9cf964a520f22831e3,Blue Bottle Coffee,Coffee Shop
4b62f2d2f964a5203d5a2ae3,Hunts Point,Neighborhood
4867a9b3f964a520ec501fe3,Cheeburger Cheeburger,Burger Joint
49f4b70bf964a5203e6b1fe3,Bumble & Bumble,Salon / Barbershop
4a985cc5f964a520ae2b20e3,FedEx Office Print & Ship Center,Shipping Store
4530db98f964a520623b1fe3,Museum of the City of New York,History Museum
4d385e6e6eef548171094048,Godiva Chocolatier,Chocolate Shop
49c99502f964a52083581fe3,Lotte New York Palace,Hotel
4a3b9ffdf964a520a8a01fe3,Pint,Gay Bar
50bcb93ae4b0efcb4c84d434,The Dead Rabbit,Cocktail Bar
4f5e9155e4b0b97ed8e94884,Taboonette,Mediterranean Restaurant
5138aa3df2e79dff282533ee,Hill Country Barbecue Market,BBQ Joint
4dadcb124df0522cc5622202,Tiny's and the Bar Upstairs,American Restaurant
5355b1b0498e90e5e31aefde,Black Rail Coffee,Coffee Shop
3fd66200f964a520bee71ee3,Hudson Hotel,Hotel
4bfec17368c7a593aea13f44,Wendy's,Fast Food Restaurant
4c4f1bcdea24c9b687a9cc16,Sport time,Gym
4b3d1175f964a5203d8d25e3,Duane Reade,Drugstore / Pharmacy
525d3f02498e34f174fec78c,Maison Kayser,Bakery
4d5db5df3503b60c1a374d9a,Queen Bee Nails,Cosmetics Shop
54d5b0d0498ee0292b2e39ab,The Otis,Bed & Breakfast
4ed17e894690a03b5ebacc1d,Ridge Rd,General Travel
49e4bef9f964a5202e631fe3,ABC,Office
520c1edc11d2ba088ddca488,Paulaner,German Restaurant
4a9bfd37f964a520a23520e3,Starbucks,Coffee Shop
51e6af45498eecb6d76f0275,Planet Fitness,Gym / Fitness Center
5048c0c6e4b0756f6736db13,Fine & Raw Chocolate Factory,Chocolate Shop
49ff2b51f964a520e86f1fe3,Il Mulino New York,Italian Restaurant
4b2da0ddf964a520c9d924e3,Upper West Side,Neighborhood
540f96aa498e036fc47f3f0d,Totto Ramen,Noodle House
4531059cf964a520683b1fe3,Bloomingdale's,Department Store
3fd66200f964a5202ee61ee3,Mamoun's Falafel,Falafel Restaurant
544be897498e5b1f7ac515a5,Costco Wholesale,Big Box Store
4a987360f964a520192c20e3,Philippe,Asian Restaurant
54459a46498ecf8ec204cc61,Vic's,Italian Restaurant
4a46acaef964a52049a91fe3,Wined Up,Wine Bar
4cd1b6922fd9b60c7d8588eb,"Mexico, NY",Town
4acf58baf964a52028d320e3,New York City,City
51d0aacb498e77bad3e62517,Lake Street Bar,Sports Bar
4a3ee14ef964a52085a31fe3,Maya,Latin American Restaurant
51278a09e4b0b624edbc914c,Charlie Bird,Italian Restaurant
4b5deee6f964a520927429e3,World Hair,Salon / Barbershop
4bad1a23f964a520b62d3be3,NY Presbyterian Hospital Lower Manhattan Hosp ER,Emergency Room
4c223af999282d7f73c466b0,St. Joseph Medical Center,Hospital
4c8ac04852a98cfa84992fe9,Hill Country Chicken,Fried Chicken Joint
4c48d0529e3e2d7fd2a3ec47,Bezalel Rehab & Nursing Home,Medical Center
4aa0032bf964a520f33d20e3,Super Stop & Shop,Supermarket
4afb479af964a520951c22e3,Loews Regency Hotel,Hotel
4c374bf80a71c9b6f2893ec9,SoHo,Neighborhood
53ae0736498e5522d4471b98,Honor Yoga,Yoga Studio
4e56dcb252b1d8d4e3115217,Midwood,Neighborhood
4bf2d0e2354e9c744b802602,B. Cafe - East,Café
4cb7532452edb1f7283b75fe,"""Embroidery Capital of the World"" sign",General Travel
50b39fe8498ef078fa9c5d01,I Love Kickboxing - Midtown East 43rd,Martial Arts Dojo
4ad2673bf964a5206de120e3,Yellow Hook Grille,Pub
455f02b7f964a5208c3d1fe3,Brennan & Carr,Sandwich Place
5209a3ea11d20ecba79943df,Checkers,Fast Food Restaurant
52b111d5498e9bfefa505acd,Dosa Royale,Indian Restaurant
49b5889bf964a520fa521fe3,The Grey Dog,Breakfast Spot
4b301206f964a5207ff524e3,E.A.T.,American Restaurant
4edd3f439911a3e7908491f0,MK Valencia,Italian Restaurant
49c9b04ff964a52091581fe3,Intermezzo,Italian Restaurant
4b3d0fe0f964a520178d25e3,Marshalls,Department Store
4c12ae00a9c220a17270549d,Whitpenn Bridge,Bridge
4cf3ca69d29b2d43532af3bb,Café Hestia,Sandwich Place
4a05d342f964a52082721fe3,Mood Designer Fabrics,Arts & Crafts Store
460ab8cdf964a520f1441fe3,Gregory's Coffee,Coffee Shop
4c0e9b28d64c0f478778285d,Richie Rich Caribbean Taste Restaurant,Caribbean Restaurant
4ba13abcf964a52024a437e3,Silver Lake Golf Course,Golf Course
4bd5e59f6f649521b7e86fec,"Woodside, NY",Neighborhood
5165f61490e7403845dff8a3,Alameda,New American Restaurant
49c426e3f964a5209e561fe3,Mulholland's,Sports Bar
4af36344f964a5202aed21e3,Big Apple Circus,Circus
54a48e30498ef8abe3c6d4c5,Jin Ramen,Ramen Restaurant
428a8580f964a52083231fe3,Hard Rock Cafe New York,Theme Restaurant
5314ae70e4b0d805d3726bf4,North Shore,Neighborhood
4cfebb5992acb60c0367ddb6,Aigner Chocolates / Krause's Candy,Candy Store
4d8805b7d85f370481b0c9db,Little Pepper,Chinese Restaurant
504782f9e4b01dd396c66bfc,BGR The Burger Joint,Burger Joint
4df6cab0aeb7da11e1a72c4c,PH-D at Dream Downtown,Nightclub
4faff7eae4b03b8055801cde,Xi'an Famous Foods,Chinese Restaurant
4b0ff4a0f964a520b16623e3,Barnes & Noble,Bookstore
4b71af9cf964a5201b562de3,FedEx Office Print & Ship Center,Shipping Store
4aaa38e9f964a520a15520e3,Floyd Bennett Field,Park
43695300f964a5208c291fe3,Empire State Building,Building
4b526983f964a5200c7c27e3,Mole Restaurante Mexicano & Tequileria,Latin American Restaurant
53a714cc498ea11534447443,Cecil Creek Farm,Farm
4eb0d7bc4fc6015c82ea1c3e,Lenox Coffee,Coffee Shop
4b99cb94f964a520259235e3,10th and Willow,Bar
3fd66200f964a520f6e61ee3,Stonewall Inn,Gay Bar
485f7eecf964a520da501fe3,Levain Bakery,Bakery
4c373e38dfb0e21e365daca8,Food Bazaar,Supermarket
4ed14bf3e3007feb7e921ef9,Millbrook Diner,Diner
519c2c68498e32012acc10e7,Seaside Bridge,Moving Target
4b4b3863f964a520be9426e3,BP,Gas Station
4c85477677be76b00555b576,St. Peter's Hospital,Hospital
4a92c25af964a520981d20e3,Dunkin Donuts,Donut Shop
51b25061498e11588e4d1984,Chipotle Mexican Grill,Mexican Restaurant
51d8a804498e74fabc96da79,Juice Generation,Juice Bar
4b68bdbaf964a5203f8a2be3,Buffalo Joes,American Restaurant
4b48d6b6f964a520675926e3,New York Sports Club at Montclair,Gym
4a7c5027f964a52037ec1fe3,Rice Shop,Asian Restaurant
5304af5f498eba976c2a5c85,Starbucks,Coffee Shop
4afd78c6f964a520012822e3,Dunkin Donuts,Donut Shop
535bed4f498ec2720fd40afc,Mariachi Grill,Mexican Restaurant
5615a472498ed90cc0623b3c,The Pomeroy,Southern / Soul Food Restaurant
53d1b12d498ea039475dec73,LA Fitness,Gym / Fitness Center
528bf16711d2b7722da6b51c,Pisillo,Sandwich Place
4a315675f964a520b2991fe3,Alice Tully Hall at Lincoln Center,Concert Hall
4d1e9c86e56f6ea8cda6661d,"Ridgewood, NY",Neighborhood
4b0d4757f964a520944523e3,NYU Rubin Residence Hall,College Residence Hall
4a6f8c85f964a52079d61fe3,Walmart Supercenter,Grocery Store
4b8f0e54f964a520d24633e3,Starbucks,Coffee Shop
4b5362e0f964a520269a27e3,Port Washington Public Library,Library
49d6c29ef964a520035d1fe3,Urban Rustic,Café
410c3280f964a520b20b1fe3,B.B. King Blues Club & Grill,Jazz Club
4d34d3dc6c7c721e1d9cc556,Istanbul Market,Grocery Store
4e4c765918a822288dd38021,Tumble Inn,Bed & Breakfast
4faf2a31e4b09cca61d58138,Grey Lady,Seafood Restaurant
49ef216ef964a52080681fe3,Viacom,Office
4adcb8a5f964a520102f21e3,Starbucks,Coffee Shop
4b62f2d2f964a5203d5a2ae3,Hunts Point,Neighborhood
4a883971f964a5207b0520e3,Best Buy,Electronics Store
551df2ec498e42740fc64401,Bocoup NYC,Office
4ccff17b7f56a1439b79caa6,"Lyndhurst, NJ",City
4c8beb99c37a6dcb4077f27a,University Hospital,Hospital
51351acfb0b998a0d52be508,United Club,Airport Lounge
4531059cf964a520683b1fe3,Bloomingdale's,Department Store
4cb0a2aeeb65b1f705d66dcd,Gateway Center,Shopping Mall
4b48fc43f964a520bf6026e3,Matthews East End Grill,Bar
4e4bf6acd164d2bc73b4067e,Tabata Noodle Restaurant,Noodle House
4b65be96f964a5200ffd2ae3,The Home Depot,Hardware Store
4b7f14d5f964a520191530e3,Tre Otto,Italian Restaurant
478b771ef964a520414d1fe3,Jimmy's Diner,Diner
4b8c549bf964a520f7ca32e3,Spectrum 8 Theatres,Movie Theater
4cd952822a87a14353d5b109,Liviu Rappaport MD,Doctor's Office
412d2800f964a520df0c1fe3,Central Park,Park
3fd66200f964a520c4f11ee3,Mudspot,Coffee Shop
4e18c6f6d4c062b044ebf5d8,Fairway Market,Grocery Store
4ccc8124c0378cfa0f2a8748,Metro Diner,Diner
4c2de725e307d13a23870eda,U.S Post Office - Linden Hill Station,Post Office
4b11a66cf964a5206a8123e3,ShopRite,Supermarket
4e00b995d1647696f1211347,Num Pang Sandwich Shop,Sandwich Place
51cd12e1498e5d39bafcf389,Le Baratin,Café
516c9cb8e4b0e3810ad185a5,SYNCstudio,Cycle Studio
4d95125a2bd6f04dc2e51650,Childrens Museum Of The Arts,Art Museum
41390580f964a520dc1a1fe3,Chelsea Market,Market
4b5a7d26f964a520fcc728e3,Bourbon Street,Cajun / Creole Restaurant
40da1980f964a5206c011fe3,Neptune Diner,Diner
4a81fe22f964a52042f81fe3,ISHTA Yoga,Yoga Studio
4b55cb4ff964a52050f027e3,Wells Fargo Bank,Bank
4a3c2132f964a52022a11fe3,The Gallery Players Theater,Indie Theater
4a6e331af964a52031d41fe3,Equinox Tribeca,Gym / Fitness Center
52bc86c0498ef88db5077140,The Black Ant,Mexican Restaurant
4cbc6a574352a1cde11d9ef5,PS/MS 57 - James Weldon Johnson,School
4cf192687bf3b60c499a607f,The Park Lane Hotel - A Central Park Hotel,Hotel
412d2800f964a520df0c1fe3,Central Park,Park
4da90de76a2303012eec2a7c,Bob & Betty's Food Market,Grocery Store
53dcd6c6498e688829212f71,Kilo Bravo,Bar
4bdb4b1e383276b04eac7369,Guy & Gallard,Café
4a4821f5f964a52095aa1fe3,Lincoln Tunnel,Tunnel
54a9b1b9498e959269e3974a,LA Fitness - PARAMUS,Gym / Fitness Center
51351b70d86c62becd75cde8,Barn Joo,Bar
4f3d5ed0e4b075aab28ee59c,Amélie,Wine Bar
4b4f397cf964a520e1fd26e3,World Headquarters of The Watchtower,Office
4b3aa437f964a520bf6b25e3,The Four Seasons Restaurant,American Restaurant
521d617c11d2d3f4edb81926,M. Wells Steakhouse,Steakhouse
5111a920e4b00a31d5b19bd7,On the Rocks,Whisky Bar
4a48155ff964a52088aa1fe3,Bocca Di Bacco,Italian Restaurant
560697f6498e0ef447c5f6fd,The Met Breuer,Art Museum
51f91c7a454a9a547a25d770,sam a.m.,Café
4cb746713ac937047970da0a,Serpentine Commons,Dog Run
4c9371f49273bfb7c04b0c72,Upper Manhattan,Neighborhood
44ddb109f964a520c0361fe3,"City Cinemas 1, 2 & 3",Movie Theater
501bed39e4b07020136a0045,Dyvine Essence,Salon / Barbershop
52fe871f11d2964d5b5601b3,Meadowlands Racing & Entertainment,Racetrack
4adb7a6af964a5200a2821e3,Key Food,Supermarket
5283c953498e73686c6f2cd8,ALT: A Little Taste,Café
4c02ec6bf56c2d7f442f1c66,Crown Heights,Neighborhood
4f7de7250cd6833371eac5c2,Blue Ribbon Sushi Izakaya,Sushi Restaurant
549e6a1a498ee538a08ab6f3,Massage Envy - Forest Hills,Spa
4c265847136d20a18430e561,Union Barbershop,Salon / Barbershop
4ff1b197c593c9d1f5b633f6,Speedway,Gas Station
4606997ef964a520cd441fe3,Sarabeth's Restaurant,Breakfast Spot
4a650d9cf964a52037c71fe3,BXL East,Bar
4b33d6fbf964a520532025e3,St. Francis Xavier Catholic Church,Church
4a56a32ff964a52090b51fe3,Jubilee Marketplace,Grocery Store
4b0821e5f964a5207e0423e3,Chelsea International Hostel,Hostel
4bef2b31f2712d7f696afbd8,Buka Nigerian Restaurant,African Restaurant
4800619cf964a520ec4e1fe3,Artichoke Basille’s Pizza & Brewery,Pizza Place
5405fdaa498e97602d372e5d,NYU Leslie Entrepreneurs Lab,College Lab
4bf03c25c8d920a1f39b9430,Clayton Park,Park
4af2c1b5f964a52060e821e3,Nest+M,High School
4e20589f483b041af1e0fa98,Alewife NYC,Gastropub
56b92b6c38fa48cf5c85039f,Studio Kraut,German Restaurant
45ac12d6f964a5205d411fe3,Blue Ribbon Sushi,Sushi Restaurant
4b6e27c7f964a52064ae2ce3,Hilton Albany,Hotel
4b4b82fef964a520a99e26e3,Starbucks,Coffee Shop
4ccff17b7f56a1439b79caa6,"Lyndhurst, NJ",City
54f82191498e79d55c3ae3e6,Pho Rainbow,Vietnamese Restaurant
4c00b96fad46c9b62d019066,Colonial Diner,Diner
516032a2805506661091d890,Dominique Bistro,French Restaurant
5628129c498e9b5401ec8a96,Sexy Taco / Dirty Cash,Taco Place
4283ee00f964a5209d221fe3,Jacob K. Javits Convention Center,Convention Center
4b608009f964a520fde929e3,Gino's Pizzeria,Pizza Place
539e456f498ea6a82339c5fb,Iberia Peninsula Restaurant,Portuguese Restaurant
4bd1c980b221c9b60528d6d0,Bassett Caterers,Restaurant
